date_,"0-(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","0-(0, 0, 0, 0.25, 0, 0, 0.25, 0.25, 0, 0.25)","0-(0, 0, 0.25, 0, 0, 0.5, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0, 0, 0, 0, 0.5, 0, 0.25)","0-(0, 0.25, 0, 0, 0, 0, 0, 0.75, 0, 0)","0-(0, 0.25, 0, 0, 0, 0, 0.25, 0, 0.25, 0.25)","0-(0, 0.25, 0, 0, 0, 0, 0.5, 0.25, 0, 0)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0, 0.25, 0.25)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0, 0.5, 0)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0.25, 0, 0.25)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0.25, 0.25, 0)","0-(0, 0.25, 0, 0, 0, 0.25, 0, 0.5, 0, 0)","0-(0, 0.25, 0, 0, 0, 0.25, 0.25, 0.25, 0, 0)","0-(0, 0.25, 0, 0, 0, 0.5, 0, 0, 0.25, 0)","0-(0, 0.25, 0, 0, 0, 0.5, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0, 0, 0.75, 0, 0, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0, 0, 0.25, 0, 0.25)","0-(0, 0.25, 0, 0.25, 0, 0, 0, 0.25, 0.25, 0)","0-(0, 0.25, 0, 0.25, 0, 0, 0, 0.5, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0, 0.25, 0.25, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0.25, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0.25, 0.25, 0, 0, 0)","0-(0, 0.25, 0, 0.25, 0, 0.5, 0, 0, 0, 0)","0-(0, 0.25, 0, 0.5, 0, 0, 0, 0.25, 0, 0)","0-(0, 0.25, 0, 0.5, 0, 0.25, 0, 0, 0, 0)","0-(0, 0.25, 0, 0.75, 0, 0, 0, 0, 0, 0)","0-(0, 0.25, 0.25, 0, 0, 0.25, 0, 0.25, 0, 0)","0-(0, 0.5, 0, 0, 0, 0, 0, 0.25, 0, 0.25)","0-(0, 0.5, 0, 0, 0, 0, 0, 0.25, 0.25, 0)","0-(0, 0.5, 0, 0, 0, 0, 0, 0.5, 0, 0)","0-(0, 0.5, 0, 0, 0, 0, 0.25, 0.25, 0, 0)","0-(0, 0.5, 0, 0, 0, 0.25, 0, 0, 0.25, 0)","0-(0, 0.5, 0, 0, 0, 0.25, 0, 0.25, 0, 0)","0-(0, 0.5, 0, 0.25, 0, 0, 0, 0.25, 0, 0)","0-(0, 0.5, 0, 0.25, 0, 0, 0.25, 0, 0, 0)","0-(0, 0.5, 0, 0.25, 0, 0.25, 0, 0, 0, 0)","0-(0, 0.5, 0, 0.5, 0, 0, 0, 0, 0, 0)","0-(0, 0.75, 0, 0, 0, 0, 0, 0.25, 0, 0)","0-(0, 0.75, 0, 0.25, 0, 0, 0, 0, 0, 0)","0-(0.25, 0.25, 0, 0, 0, 0, 0, 0.25, 0, 0.25)","0-(0.25, 0.25, 0, 0, 0, 0, 0, 0.5, 0, 0)","0-(0.25, 0.25, 0, 0, 0, 0, 0.25, 0, 0, 0.25)","0-(0.25, 0.25, 0, 0.25, 0, 0, 0, 0.25, 0, 0)","0-(0.25, 0.25, 0, 0.25, 0, 0.25, 0, 0, 0, 0)","0-(0.25, 0.25, 0, 0.5, 0, 0, 0, 0, 0, 0)","0-(0.25, 0.5, 0, 0, 0, 0, 0, 0.25, 0, 0)","0-(0.5, 0.25, 0, 0, 0, 0, 0, 0.25, 0, 0)","0-(0.5, 0.25, 0, 0.25, 0, 0, 0, 0, 0, 0)",0
2017-11-30,1.127334201449194,1.3128707815243568,1.1520406334580948,1.0718306964470576,1.1298955229667134,1.2422652444460656,1.2243950418977996,1.1956346233442847,1.210867026686628,1.095999621815226,1.1519660972106454,1.0969682834796168,1.210455719671381,1.2093438783350932,1.1532787611847737,1.1590759430558708,1.161110145348415,1.240093788339767,1.1722258674373383,1.1958352312338085,1.2095980239308772,1.2814204400402034,1.1389892432875561,1.204593918047856,1.2202310833115617,1.199434572705547,1.1691522691488787,1.0542289077792204,1.138486045183039,1.122807923009662,1.2239430538873384,1.1951044961559236,1.1466906994056925,1.1647699447750122,1.1795676850144563,1.187016878229619,1.1611938911062643,1.1081681643914356,1.1404249378318199,1.0634115092214425,1.1181265520077965,1.215679177768887,1.1460705511909122,1.1361674502329024,1.0654160573303018,1.108408005609849,1.1249335088000478,1.02495799059152,1.1708927249299386
2017-12-31,1.151457696674988,1.305446798450849,1.1269609544939585,1.0966014736890333,1.177740823304138,1.2591889448458382,1.2706331397146253,1.2138340586463603,1.216584208081242,1.1287285731867114,1.1816197283365464,1.1349116213123116,1.2202600287953023,1.2229706380944907,1.168913650862612,1.1758295389987752,1.171035033686329,1.2545295992961532,1.2005818851372465,1.211758731315855,1.2265211586315705,1.2761558004537936,1.1253363306628417,1.2108354260944374,1.2248421889958079,1.1985128735613944,1.181787135570738,1.0966099049050937,1.1841838511719711,1.164342645948073,1.2740949656220695,1.2260935355563543,1.1824170239639367,1.1786114799010663,1.199785986756086,1.1907516673040948,1.166134997272813,1.1480393320215487,1.1650061979440185,1.0899436541577419,1.1634831590114245,1.225183612757302,1.1678049945892308,1.1500847419179603,1.0783622467731089,1.1457988510032244,1.167839854606296,1.0401220543921816,1.1829678918605464
2018-01-31,1.228673942253558,1.4045542948419671,1.2117921735973958,1.144609387718499,1.2622856074918964,1.3147194182217028,1.3104927232933672,1.2493682299344928,1.264656550972942,1.1679338420321892,1.2199033982952137,1.179951305682598,1.2738572858749255,1.2797313201505927,1.2160269081619217,1.2164964845093647,1.2353598028458121,1.3277025939745462,1.2583907650277364,1.27893511889839,1.317464081565173,1.342916707322952,1.170939198142163,1.3055825839491315,1.2933643603094103,1.2872609634535452,1.2355764665965177,1.13304428525287,1.2582032870378235,1.221426621643827,1.327602841571238,1.2759888156759782,1.251713597601665,1.2572695204047122,1.2666774884599274,1.257424836603495,1.2469962445801552,1.1988481638961153,1.221555778713991,1.1554413555081335,1.2520012003015635,1.2508916430380497,1.2772042029184612,1.2156522605533238,1.1410391149666155,1.2240673064065173,1.2653620491064708,1.1041369310942062,1.2509940992418898
2018-02-28,1.1664588149974089,1.3715304054648971,1.1745857041975405,1.0926449793801376,1.209694890694332,1.2556046780926462,1.2558638595946774,1.2242330977240394,1.2418059890962878,1.131125826679315,1.2022151837575585,1.1427283713502558,1.2640555839509269,1.2705392013155334,1.207409213066992,1.210570986838863,1.1772489138411837,1.2868563487240243,1.2107738282932061,1.2671351724123698,1.3023303110725446,1.3122065046318727,1.1504312437401083,1.2708661903455685,1.280911162856591,1.259439595993121,1.199801618451736,1.06748684412246,1.2081754550188386,1.152972669656454,1.2800830925792548,1.244239898732577,1.2197137070548445,1.2080804503194926,1.2232055604133845,1.225761719083618,1.215612792313071,1.1315878218595254,1.1508232164723704,1.107403409737506,1.194686796461854,1.1762569918970616,1.2316354320093885,1.1776585211562711,1.1074298936326321,1.171707478028924,1.202083019210157,1.056214693676504,1.2030203450876877
2018-03-31,1.1366331349441883,1.3240220889149144,1.1532542523567164,1.0600288561659685,1.2058572990478866,1.2268840858588226,1.2358549198818707,1.1909111282844833,1.2000630193911066,1.105001006086544,1.1569998199181082,1.1062042047655833,1.224967529125188,1.2452004223238533,1.182342409519403,1.181081621261575,1.1528719790738462,1.2510535485572978,1.1774408725089642,1.2353407397350935,1.268624814958314,1.3051620833069495,1.1229516362877938,1.2421916440298937,1.263451055096501,1.2342092078773335,1.1594724815903348,1.0492884391401491,1.190048439984244,1.146793009476169,1.241728026823496,1.2044614924224954,1.196101395015269,1.1830446364642424,1.1938623208330221,1.1964853895016956,1.1875023553500927,1.1183120962449031,1.1263988897865045,1.0986053843082952,1.1688140720865001,1.1574253134276153,1.2097510817050854,1.131255863211035,1.088830284519911,1.1584697764338325,1.1763644917229006,1.049836647141751,1.171149335815737
2018-04-30,1.1300536757390713,1.2997148532386282,1.137773104955744,1.0404351456406151,1.1831296555061384,1.1893971090720263,1.2352262812567372,1.1673263631246522,1.20704309386224,1.101786746161192,1.160690821104652,1.1027257595684867,1.223542788930879,1.2519776201642396,1.176585506968533,1.1697077675182963,1.1355822457562288,1.2316277522443073,1.1428994067699014,1.1992605956043998,1.2558799321525882,1.2589013780859197,1.0847637695691126,1.2268934313888176,1.2503051273181558,1.2092866726097922,1.1597499305909684,1.0509390380461854,1.1877657538487796,1.140652730864109,1.246446449257496,1.2106436402299812,1.2194846063850127,1.1578535444052709,1.1719464993349094,1.1794134639476588,1.186045758908078,1.1152042702065326,1.1131369118345182,1.1085844044905178,1.2003879450437223,1.1698083365546312,1.217802295091031,1.1165281007239827,1.085043579081197,1.1884214727156919,1.2071157287921617,1.0783533145898843,1.1759185983859526
2018-05-31,1.1350534717468217,1.313087172794595,1.202549670981003,1.0417742532115082,1.1891031406666877,1.2068759606687318,1.2606499232068613,1.1829700042556506,1.2350209500060236,1.1157919101661737,1.1705992847039512,1.1109143267759898,1.2239374217914483,1.289584938791757,1.2029139956691126,1.1961352157811187,1.1320173672805818,1.2595158469303454,1.1634639044001207,1.224042509016535,1.2969518954617276,1.3150867716525598,1.1338510833056616,1.2481617221376187,1.287928742725519,1.2507719693634696,1.1970479049613594,1.0643209086483592,1.1839358300381626,1.1633726043950867,1.2695337008000758,1.218553625416834,1.2458699161763567,1.1775689952201605,1.1972598619174255,1.2140584839889157,1.2202681669118292,1.1469993143725528,1.1333633885436227,1.1078846317262423,1.1953155520637142,1.1412436218232827,1.2439514457099103,1.1315690208302238,1.0902708931033913,1.2190838559588824,1.1946826972768085,1.0765916872918577,1.2040221979283943
2018-06-30,1.164416442142791,1.3133445849462018,1.2322623426405839,1.0568685122013022,1.2272920490443695,1.20071680449181,1.2502487578752162,1.173366722497755,1.225444063695301,1.1376205548555298,1.1766676199363932,1.1251720599383737,1.2352349006990617,1.2981111498935942,1.1889231955047415,1.2131929135435706,1.1514028601349902,1.2308101707691927,1.1576796549945283,1.2023265376129557,1.2815103124611553,1.3280710897714438,1.1336878376576303,1.2428055352938487,1.2928994700274368,1.2410390814554952,1.2116907691512337,1.104838411271023,1.2138307324522937,1.2066644681367698,1.29220887159945,1.219200885201711,1.2751257351117786,1.2025923916266335,1.1966554207185938,1.2176350837658811,1.2095336644202295,1.1812019616847733,1.1633036246535755,1.1546813113013459,1.231079889416779,1.1430069930728097,1.2507453953613625,1.1064459314148594,1.0839941255179262,1.2599362598702872,1.2078701561994056,1.075836394747531,1.205270574172298
2018-07-31,1.2185538504837672,1.363998787688808,1.240798708314415,1.1046986469974918,1.274245251822624,1.2537760406855916,1.2880472024161567,1.226476722303194,1.2814502503606189,1.199262241385993,1.2051613429843562,1.1839518403688247,1.2825646754185378,1.3273821084286896,1.2356810402180558,1.245611573441529,1.210240040942902,1.266346480655148,1.197137576976739,1.2617322500540977,1.3226066573330684,1.3849947274720775,1.1774162556195715,1.2938234629993708,1.3539721189938303,1.2839651361529227,1.228371169321595,1.1477915373085075,1.252543657626307,1.2437752938391313,1.3285881422400008,1.2691755489861518,1.3402342794763655,1.2391908170049588,1.2622993648484977,1.2641566726949192,1.245126747979004,1.1975559642870361,1.2060592258540284,1.1646505707123742,1.2522161265505471,1.2000927570076363,1.278770384100659,1.1209697112253474,1.1027964753296873,1.270048593101383,1.2067483791015141,1.0848516865296622,1.2473441432756414
2018-08-31,1.317111862967556,1.3925689547573938,1.3614425844302032,1.1328653517824174,1.3297480711206942,1.2790774155657594,1.3085463682079492,1.2727836672921298,1.3378306716057524,1.233938733411365,1.2634577495612838,1.212476668807671,1.3202786829348774,1.3963584746392914,1.2616706911089661,1.2452079742844155,1.2260722638965909,1.283291733382499,1.1903723396460952,1.2760700403870084,1.3309799739083714,1.4218034468291865,1.1946179025830623,1.3023995049032677,1.3604236503735967,1.3006949673555606,1.308532808502406,1.1553016591347267,1.2855418134783534,1.2678831361331457,1.3393045146445797,1.30081727894507,1.3594736650280994,1.2409968893513632,1.2763941554847853,1.2626262492864977,1.2635565449838704,1.2100012573913197,1.203776515503074,1.1789266306155748,1.2682597251431693,1.196385182371115,1.2697188060512057,1.1201559004609927,1.0979125596073112,1.278902787169545,1.2429156632108134,1.0772929580717043,1.289233510749815
2018-09-30,1.3289942157758432,1.3811613569854273,1.3673434212170994,1.1128763076931574,1.306601310605693,1.2768338384759688,1.317555713404432,1.2644443368263942,1.3373949683937374,1.217673370059792,1.2666943622399618,1.2003102817191165,1.3301552357454711,1.4103642074988842,1.2706757139819402,1.2247186973183184,1.208594012752852,1.281022186490145,1.1592418166041367,1.2673887761366802,1.3208370028537582,1.4227406255601094,1.202802200174173,1.2880462354924296,1.3409759593703257,1.3006431574557433,1.3129442851998812,1.1441776543593605,1.2575637007921767,1.2442952621567651,1.3504548912429073,1.2918745189640128,1.3451303165882784,1.2010998146940017,1.3044797646631707,1.2340485511265056,1.2553583437106817,1.1818784509233724,1.2041996129700177,1.1713816706381877,1.2412620119153919,1.1984300580562812,1.248950951708702,1.095395207517913,1.0866453532590654,1.2657341980948507,1.2185457476464965,1.0716859773120473,1.2945694358633626
2018-10-31,1.2056525171175292,1.3005532325848024,1.2165666283386398,1.0685516504998505,1.2142701756376957,1.1686804130552688,1.2137031108025107,1.1864563962333008,1.2286351242459965,1.1399161508511928,1.1495617406862941,1.1233501005822708,1.2134035568122663,1.3151852770053027,1.1912189054732858,1.1529503610640053,1.1171942791482798,1.1749704766871192,1.0550243244976605,1.1557954049822763,1.1749862638019508,1.2884528555823718,1.1061319672457315,1.175823375905636,1.220787026101455,1.1927425327793355,1.2290626858235982,1.0919647396108787,1.1784280291803062,1.164776082358621,1.2531771167169512,1.1953493388918313,1.2488099023589287,1.104027726382756,1.2213257219637643,1.152252975255915,1.1432066233333988,1.1251310132750254,1.1111747124913407,1.0951373140339233,1.18328490648605,1.0878931322489713,1.1259018597163486,1.0031184339819639,0.9810025039218027,1.1929252525302763,1.1518029512126458,0.9615882057123105,1.2048040840328802
2018-11-30,1.2158775238734625,1.3164402238544104,1.2316428178965637,1.1101235454205394,1.2474567025505734,1.1883855460044954,1.2682382410050885,1.236173519629354,1.227689151355894,1.1895482455378035,1.1636561347350542,1.1768738286032248,1.2532592898529298,1.3546790960489261,1.2251554563725788,1.1989617695203734,1.1769136301923229,1.2296699124353343,1.1319571041957686,1.213510883620548,1.2151766929952115,1.3336399570591608,1.139351328126245,1.2477577767676307,1.3031094131314145,1.2693793668121984,1.2352178500858433,1.1416448456555723,1.2209868819668288,1.214527891270123,1.3117011764534663,1.230655970587311,1.3216856180917749,1.1648799076076122,1.2759689632582372,1.208676190901832,1.1966688120672062,1.172536070507243,1.1269442151240814,1.1223316242554653,1.2083817645537067,1.1022590443236748,1.1926255359359808,1.059875406394301,1.0460224891179433,1.2131927903532191,1.1741648713749033,0.9867779829621455,1.2261469702078602
